,Subnum,Condition,Task,Block,BestOption,HighFreqOption,Unnamed: 0,naturalness,disorderliness,aesthetic,Hue,Bright,Saturaton,SDhue,SDsat,Sdbright,Entropy,Perc_Nat,pc1f,pc2f,pc3f,pc4f,SED,total_ED,NSED
6127,52,Nature,IGT,8.0,,,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6128,52,Nature,IGT,9.0,,,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6129,52,Nature,IGT,10.0,,,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6130,52,Nature,IGT,11.0,0.3,0.3,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6131,52,Nature,IGT,12.0,1.0,0.5,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6132,52,Nature,IGT,13.0,0.3,0.7,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6133,52,Nature,IGT,14.0,0.5,0.4,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6134,52,Nature,IGT,15.0,0.8,0.7,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6135,52,Nature,IGT,16.0,0.7,0.1,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6136,52,Nature,IGT,17.0,0.9,0.9,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6137,52,Nature,IGT,18.0,0.4,0.6,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6138,52,Nature,IGT,19.0,1.0,0.4,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6139,52,Nature,IGT,20.0,0.4,0.4,51.0,6.36,5.44,6.72,0.15638133874,-0.12690754548,0.21599004336,0.16107033144,0.2168606119,0.269108066,7.495244791,6.200550980939999,-0.06027934828,0.0076649775,-0.00212471866,-0.01360411614,0.02014427576,0.1399162392,0.18981851438
6160,52,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
6161,52,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
6162,52,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
6163,52,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
6164,52,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
6165,52,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
6166,52,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
6167,52,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
6168,52,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
6169,52,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
6170,52,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
6171,52,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
6172,52,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
6173,52,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
6174,52,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
6175,52,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
6176,52,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
6177,52,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
6178,52,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
6179,52,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
6200,52,Control,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
6201,52,Control,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
6202,52,Control,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
6203,52,Control,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
6204,52,Control,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
6205,52,Control,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
6206,52,Control,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
6207,52,Control,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
6208,52,Control,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
6209,52,Control,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
6210,52,Control,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
6211,52,Control,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
6212,52,Control,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
6213,52,Control,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
6214,52,Control,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
6215,52,Control,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
6216,52,Control,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
6217,52,Control,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
6218,52,Control,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
6219,52,Control,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
6240,53,Nature,IGT,1.0,,,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6241,53,Nature,IGT,2.0,,,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6242,53,Nature,IGT,3.0,,,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6243,53,Nature,IGT,4.0,,,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6244,53,Nature,IGT,5.0,,,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6245,53,Nature,IGT,6.0,,,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6246,53,Nature,IGT,7.0,,,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6247,53,Nature,IGT,8.0,,,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6248,53,Nature,IGT,9.0,,,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6249,53,Nature,IGT,10.0,,,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6250,53,Nature,IGT,11.0,0.2,0.8,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6251,53,Nature,IGT,12.0,0.4,0.9,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6252,53,Nature,IGT,13.0,0.5,1.0,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6253,53,Nature,IGT,14.0,0.7,1.0,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6254,53,Nature,IGT,15.0,0.9,1.0,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6255,53,Nature,IGT,16.0,0.0,1.0,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6256,53,Nature,IGT,17.0,1.0,1.0,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6257,53,Nature,IGT,18.0,1.0,1.0,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6258,53,Nature,IGT,19.0,1.0,1.0,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6259,53,Nature,IGT,20.0,1.0,1.0,52.0,5.72,5.52,5.1,0.1603261829199999,-0.1156223692999999,0.23811752492,0.15910615048,0.21237065218,0.26574509996,7.5389080946,6.220074746840001,-0.06058491986,0.01186274998,-0.00075889918,-0.0188213312,0.018294829,0.13746057156,0.1913550822799999
6280,53,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
6281,53,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
6282,53,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
6283,53,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
6284,53,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
6285,53,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
6286,53,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
6287,53,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
6288,53,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
6289,53,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
6290,53,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
6291,53,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
6292,53,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
6293,53,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
6294,53,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
6295,53,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
6296,53,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
6297,53,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
6298,53,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
6299,53,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
6320,53,Control,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
6321,53,Control,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
6322,53,Control,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
6323,53,Control,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
6324,53,Control,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
6325,53,Control,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
6326,53,Control,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
6327,53,Control,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
6328,53,Control,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
6329,53,Control,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
6330,53,Control,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
6331,53,Control,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
6332,53,Control,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
6333,53,Control,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
6334,53,Control,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
6335,53,Control,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
6336,53,Control,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
6337,53,Control,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
6338,53,Control,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
6339,53,Control,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
6360,54,Nature,IGT,1.0,,,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6361,54,Nature,IGT,2.0,,,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6362,54,Nature,IGT,3.0,,,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6363,54,Nature,IGT,4.0,,,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6364,54,Nature,IGT,5.0,,,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6365,54,Nature,IGT,6.0,,,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6366,54,Nature,IGT,7.0,,,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6367,54,Nature,IGT,8.0,,,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6368,54,Nature,IGT,9.0,,,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6369,54,Nature,IGT,10.0,,,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6370,54,Nature,IGT,11.0,0.2,0.6,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6371,54,Nature,IGT,12.0,0.0,0.4,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6372,54,Nature,IGT,13.0,1.0,0.0,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6373,54,Nature,IGT,14.0,1.0,0.0,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6374,54,Nature,IGT,15.0,0.9,0.1,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6375,54,Nature,IGT,16.0,0.7,0.4,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6376,54,Nature,IGT,17.0,0.8,0.7,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6377,54,Nature,IGT,18.0,0.7,0.5,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6378,54,Nature,IGT,19.0,0.7,0.3,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6379,54,Nature,IGT,20.0,0.3,0.4,53.0,6.16,6.16,6.04,0.16362899564,-0.15362188374,0.21557950446,0.16565809024,0.2109204469399999,0.266564196,7.510505015,6.1961245129,-0.06234837336,0.0082266216,-0.0026933995399999,-0.01304782302,0.0189813689199999,0.13765095778,0.18718528658
6400,54,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
6401,54,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
6402,54,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
6403,54,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
6404,54,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
6405,54,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
6406,54,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
6407,54,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
6408,54,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
6409,54,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
6410,54,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
6411,54,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
6412,54,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
6413,54,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
6414,54,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
6415,54,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
6416,54,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
6417,54,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
6418,54,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
6419,54,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
6440,54,Control,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
6441,54,Control,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
6442,54,Control,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
6443,54,Control,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
6444,54,Control,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
6445,54,Control,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
6446,54,Control,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
6447,54,Control,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
6448,54,Control,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
6449,54,Control,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
6450,54,Control,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
6451,54,Control,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
6452,54,Control,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
6453,54,Control,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
6454,54,Control,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
6455,54,Control,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
6456,54,Control,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
6457,54,Control,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
6458,54,Control,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
6459,54,Control,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
6480,55,Nature,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
6481,55,Nature,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
6482,55,Nature,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
6483,55,Nature,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
6484,55,Nature,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
6485,55,Nature,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
6486,55,Nature,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
6487,55,Nature,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
6488,55,Nature,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
6489,55,Nature,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
6490,55,Nature,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
6491,55,Nature,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
6492,55,Nature,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
6493,55,Nature,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
6494,55,Nature,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
6495,55,Nature,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
6496,55,Nature,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
6497,55,Nature,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
6498,55,Nature,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
6499,55,Nature,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
6520,55,Urban,IGT,1.0,,,54.0,2.54,4.3,4.14,0.22348145094,0.29153628502,0.15806172844,0.2309524470399999,0.1646029102,0.25947293342,7.42958647788,1.6430492922,-0.0594561556,-0.01880180914,0.0090590586,0.01960994804,0.07307074218,0.10607799516,0.09683404458
6521,55,Urban,IGT,2.0,,,54.0,2.54,4.3,4.14,0.22348145094,0.29153628502,0.15806172844,0.2309524470399999,0.1646029102,0.25947293342,7.42958647788,1.6430492922,-0.0594561556,-0.01880180914,0.0090590586,0.01960994804,0.07307074218,0.10607799516,0.09683404458
6522,55,Urban,IGT,3.0,,,54.0,2.54,4.3,4.14,0.22348145094,0.29153628502,0.15806172844,0.2309524470399999,0.1646029102,0.25947293342,7.42958647788,1.6430492922,-0.0594561556,-0.01880180914,0.0090590586,0.01960994804,0.07307074218,0.10607799516,0.09683404458
6523,55,Urban,IGT,4.0,,,54.0,2.54,4.3,4.14,0.22348145094,0.29153628502,0.15806172844,0.2309524470399999,0.1646029102,0.25947293342,7.42958647788,1.6430492922,-0.0594561556,-0.01880180914,0.0090590586,0.01960994804,0.07307074218,0.10607799516,0.09683404458
