Subnum,Task,Condition,Gender,Ethnicity,Race,Age,React,Reward,keyResponse,Trial,Bank,BonusAmount,image_name,naturalness,disorderliness,aesthetic,Block,BestOption,HighFreqOption
1,IGT,Urban,Male,Prefer not to answer,White,21,365.0,-200.0,1.0,74.0,1450.0,1.05,,,,,18.0,0,0
1,IGT,Urban,Male,Prefer not to answer,White,21,795.0,100.0,2.0,75.0,1550.0,1.05,,,,,18.0,0,1
1,IGT,Urban,Male,Prefer not to answer,White,21,901.0,50.0,3.0,76.0,1600.0,1.05,,,,,18.0,1,0
1,IGT,Urban,Male,Prefer not to answer,White,21,2731.0,100.0,2.0,77.0,1700.0,1.05,,,,,18.0,0,1
1,IGT,Urban,Male,Prefer not to answer,White,21,521.0,50.0,4.0,78.0,1750.0,1.05,,,,,18.0,1,1
1,IGT,Urban,Male,Prefer not to answer,White,21,639.0,50.0,3.0,79.0,1800.0,1.05,,,,,18.0,1,0
1,IGT,Urban,Male,Prefer not to answer,White,21,1179.0,100.0,2.0,80.0,1900.0,1.05,,,,,18.0,0,1
1,IGT,Urban,Male,Prefer not to answer,White,21,2454.0,50.0,4.0,81.0,1950.0,1.05,,,,,19.0,1,1
1,IGT,Urban,Male,Prefer not to answer,White,21,429.0,25.0,3.0,82.0,1975.0,1.05,,,,,19.0,1,0
1,IGT,Urban,Male,Prefer not to answer,White,21,2078.0,50.0,4.0,83.0,2025.0,1.05,,,,,19.0,1,1
1,IGT,Urban,Male,Prefer not to answer,White,21,640.0,100.0,1.0,84.0,2125.0,1.05,,,,,19.0,0,0
1,IGT,Urban,Male,Prefer not to answer,White,21,4156.0,-25.0,3.0,85.0,2100.0,1.05,,,,,19.0,1,0
1,IGT,Urban,Male,Prefer not to answer,White,21,299.0,50.0,4.0,86.0,2150.0,1.05,,,,,19.0,1,1
1,IGT,Urban,Male,Prefer not to answer,White,21,1290.0,-250.0,1.0,87.0,1900.0,1.05,,,,,19.0,0,0
1,IGT,Urban,Male,Prefer not to answer,White,21,482.0,50.0,3.0,88.0,1950.0,1.05,,,,,19.0,1,0
1,IGT,Urban,Male,Prefer not to answer,White,21,347.0,0.0,3.0,89.0,1950.0,1.05,,,,,19.0,1,0
1,IGT,Urban,Male,Prefer not to answer,White,21,377.0,100.0,2.0,90.0,2050.0,1.05,,,,,19.0,0,1
1,IGT,Urban,Male,Prefer not to answer,White,21,323.0,-1150.0,2.0,91.0,900.0,1.05,,,,,20.0,0,1
1,IGT,Urban,Male,Prefer not to answer,White,21,1177.0,100.0,1.0,92.0,1000.0,1.05,,,,,20.0,0,0
1,IGT,Urban,Male,Prefer not to answer,White,21,677.0,50.0,3.0,93.0,1050.0,1.05,,,,,20.0,1,0
1,IGT,Urban,Male,Prefer not to answer,White,21,390.0,50.0,4.0,94.0,1100.0,1.05,,,,,20.0,1,1
1,IGT,Urban,Male,Prefer not to answer,White,21,355.0,50.0,4.0,95.0,1150.0,1.05,,,,,20.0,1,1
1,IGT,Urban,Male,Prefer not to answer,White,21,386.0,100.0,2.0,96.0,1250.0,1.05,,,,,20.0,0,1
1,IGT,Urban,Male,Prefer not to answer,White,21,396.0,-100.0,1.0,97.0,1150.0,1.05,,,,,20.0,0,0
1,IGT,Urban,Male,Prefer not to answer,White,21,145.0,-150.0,1.0,98.0,1000.0,1.05,,,,,20.0,0,0
1,IGT,Urban,Male,Prefer not to answer,White,21,296.0,-50.0,1.0,99.0,950.0,1.05,,,,,20.0,0,0
1,IGT,Urban,Male,Prefer not to answer,White,21,492.0,100.0,2.0,100.0,1050.0,1.05,,,,,20.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,3714.0,200.0,1.0,1.0,2200.0,0.85,,,,,1.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,5528.0,-200.0,3.0,2.0,2000.0,0.85,,,,,1.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,3229.0,200.0,1.0,3.0,2200.0,0.85,,,,,1.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1546.0,-100.0,4.0,4.0,2100.0,0.85,,,,,1.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1532.0,200.0,1.0,5.0,2300.0,0.85,,,,,1.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,946.0,200.0,1.0,6.0,2500.0,0.85,,,,,1.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1104.0,100.0,2.0,7.0,2600.0,0.85,,,,,1.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,908.0,-1050.0,1.0,8.0,1550.0,0.85,,,,,1.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,2828.0,-200.0,3.0,9.0,1350.0,0.85,,,,,1.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,3585.0,-100.0,4.0,10.0,1250.0,0.85,,,,,1.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,3622.0,100.0,2.0,11.0,1350.0,0.85,,,,,2.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,4183.0,100.0,2.0,12.0,1450.0,0.85,,,,,2.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1052.0,100.0,2.0,13.0,1550.0,0.85,,,,,2.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1031.0,200.0,1.0,14.0,1750.0,0.85,,,,,2.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1263.0,200.0,1.0,15.0,1950.0,0.85,,,,,2.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1551.0,200.0,1.0,16.0,2150.0,0.85,,,,,2.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1839.0,200.0,1.0,17.0,2350.0,0.85,,,,,2.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,3757.0,-100.0,4.0,18.0,2250.0,0.85,,,,,2.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,634.0,-200.0,3.0,19.0,2050.0,0.85,,,,,2.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,692.0,-650.0,2.0,20.0,1400.0,0.85,,,,,2.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,789.0,-1050.0,1.0,21.0,350.0,0.85,,,,,3.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,4351.0,-200.0,3.0,22.0,150.0,0.85,,,,,3.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,978.0,-100.0,4.0,23.0,50.0,0.85,,,,,3.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1002.0,100.0,2.0,24.0,150.0,0.85,,,,,3.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1632.0,100.0,2.0,25.0,250.0,0.85,,,,,3.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1000.0,100.0,2.0,26.0,350.0,0.85,,,,,3.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,5472.0,100.0,2.0,27.0,450.0,0.85,,,,,3.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1808.0,1050.0,3.0,28.0,1500.0,0.85,,,,,3.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,832.0,-200.0,3.0,29.0,1300.0,0.85,,,,,3.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1852.0,650.0,4.0,30.0,1950.0,0.85,,,,,3.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,660.0,-100.0,4.0,31.0,1850.0,0.85,,,,,4.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1003.0,-650.0,2.0,32.0,1200.0,0.85,,,,,4.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1116.0,200.0,1.0,33.0,1400.0,0.85,,,,,4.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,757.0,200.0,1.0,34.0,1600.0,0.85,,,,,4.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,926.0,200.0,1.0,35.0,1800.0,0.85,,,,,4.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,819.0,-200.0,3.0,36.0,1600.0,0.85,,,,,4.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,690.0,200.0,1.0,37.0,1800.0,0.85,,,,,4.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,684.0,-1050.0,1.0,38.0,750.0,0.85,,,,,4.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,796.0,-100.0,4.0,39.0,650.0,0.85,,,,,4.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,935.0,100.0,2.0,40.0,750.0,0.85,,,,,4.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,23622.0,200.0,1.0,41.0,950.0,0.85,,,,,5.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,598.0,200.0,1.0,42.0,1150.0,0.85,,,,,5.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1313.0,200.0,1.0,43.0,1350.0,0.85,,,,,5.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,646.0,200.0,1.0,44.0,1550.0,0.85,,,,,5.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,586.0,-200.0,3.0,45.0,1350.0,0.85,,,,,5.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,34418.0,-200.0,3.0,46.0,1150.0,0.85,,,,,5.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,606.0,100.0,2.0,47.0,1250.0,0.85,,,,,5.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,438.0,100.0,2.0,48.0,1350.0,0.85,,,,,5.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,419.0,-100.0,4.0,49.0,1250.0,0.85,,,,,5.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,441.0,100.0,2.0,50.0,1350.0,0.85,,,,,5.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1865.0,-650.0,2.0,51.0,700.0,0.85,,,,,6.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1506.0,-100.0,4.0,52.0,600.0,0.85,,,,,6.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,468.0,1050.0,3.0,53.0,1650.0,0.85,,,,,6.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,600.0,-200.0,3.0,54.0,1450.0,0.85,,,,,6.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,461.0,-1050.0,1.0,55.0,400.0,0.85,,,,,6.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,865.0,650.0,4.0,56.0,1050.0,0.85,,,,,6.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1761.0,100.0,2.0,57.0,1150.0,0.85,,,,,6.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,615.0,100.0,2.0,58.0,1250.0,0.85,,,,,6.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,419.0,100.0,2.0,59.0,1350.0,0.85,,,,,6.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,528.0,100.0,2.0,60.0,1450.0,0.85,,,,,6.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,411.0,200.0,1.0,61.0,1650.0,0.85,,,,,7.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,470.0,200.0,1.0,62.0,1850.0,0.85,,,,,7.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,359.0,200.0,1.0,63.0,2050.0,0.85,,,,,7.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,445.0,200.0,1.0,64.0,2250.0,0.85,,,,,7.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,453.0,-200.0,3.0,65.0,2050.0,0.85,,,,,7.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,376.0,-100.0,4.0,66.0,1950.0,0.85,,,,,7.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,499.0,-650.0,2.0,67.0,1300.0,0.85,,,,,7.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,372.0,-1050.0,1.0,68.0,250.0,0.85,,,,,7.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,20567.0,-200.0,3.0,69.0,50.0,0.85,,,,,7.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,470.0,200.0,1.0,70.0,250.0,0.85,,,,,7.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,453.0,200.0,1.0,71.0,450.0,0.85,,,,,8.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,473.0,200.0,1.0,72.0,650.0,0.85,,,,,8.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,463.0,200.0,1.0,73.0,850.0,0.85,,,,,8.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,721.0,-100.0,4.0,74.0,750.0,0.85,,,,,8.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,762.0,100.0,2.0,75.0,850.0,0.85,,,,,8.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,575.0,100.0,2.0,76.0,950.0,0.85,,,,,8.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,669.0,100.0,2.0,77.0,1050.0,0.85,,,,,8.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,501.0,100.0,2.0,78.0,1150.0,0.85,,,,,8.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,494.0,-650.0,2.0,79.0,500.0,0.85,,,,,8.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,474.0,-1050.0,1.0,80.0,-550.0,0.85,,,,,8.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,4283.0,-200.0,3.0,81.0,-750.0,0.85,,,,,9.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,683.0,-100.0,4.0,82.0,-850.0,0.85,,,,,9.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,1400.0,100.0,2.0,83.0,-750.0,0.85,,,,,9.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,412.0,100.0,2.0,84.0,-650.0,0.85,,,,,9.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,402.0,100.0,2.0,85.0,-550.0,0.85,,,,,9.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,410.0,100.0,2.0,86.0,-450.0,0.85,,,,,9.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,69045.0,200.0,1.0,87.0,-250.0,0.85,,,,,9.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,372.0,200.0,1.0,88.0,-50.0,0.85,,,,,9.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,380.0,200.0,1.0,89.0,150.0,0.85,,,,,9.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,468.0,200.0,1.0,90.0,350.0,0.85,,,,,9.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,458.0,1050.0,3.0,91.0,1400.0,0.85,,,,,10.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,454.0,-100.0,4.0,92.0,1300.0,0.85,,,,,10.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,495.0,-650.0,2.0,93.0,650.0,0.85,,,,,10.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,432.0,-1050.0,1.0,94.0,-400.0,0.85,,,,,10.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,418.0,650.0,4.0,95.0,250.0,0.85,,,,,10.0,1,0
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,2177.0,100.0,2.0,96.0,350.0,0.85,,,,,10.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,510.0,100.0,2.0,97.0,450.0,0.85,,,,,10.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,810.0,100.0,2.0,98.0,550.0,0.85,,,,,10.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,378.0,100.0,2.0,99.0,650.0,0.85,,,,,10.0,0,1
2,SGT,Nature,Female,Not Hispanic or Latino,White,18,432.0,200.0,1.0,100.0,850.0,0.85,,,,,10.0,0,1
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS185,6.0,4.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature10,7.0,5.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS195,4.0,5.0,4.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature26,7.0,6.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS139,6.0,7.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS42,5.0,7.0,5.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS52,6.0,7.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature37,7.0,3.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS65,3.0,4.0,4.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature7,7.0,7.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS179,5.0,7.0,5.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature49,6.0,6.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature22,5.0,6.0,5.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS7,5.0,7.0,5.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature48,7.0,6.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature44,7.0,6.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature41,7.0,5.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature40,7.0,6.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature46,7.0,7.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature19,7.0,5.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS53,5.0,6.0,5.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS10,3.0,4.0,4.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature1,7.0,6.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature36,7.0,5.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature47,7.0,5.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature20,7.0,6.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS200,3.0,4.0,4.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature43,7.0,5.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS140,3.0,6.0,5.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature33,7.0,7.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature30,7.0,6.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS201,5.0,6.0,5.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature2,7.0,7.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature6,7.0,6.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature29,7.0,5.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature11,7.0,6.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature38,6.0,6.0,5.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature45,7.0,7.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature50,7.0,6.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS9,4.0,5.0,5.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature24,7.0,6.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature17,7.0,5.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature3,7.0,5.0,7.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS12,3.0,4.0,4.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS184,5.0,6.0,5.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS23,5.0,5.0,4.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature9,7.0,5.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature18,6.0,6.0,6.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,MDS144,5.0,5.0,4.0,,0,0
2,ImageRating,Nature,Female,Not Hispanic or Latino,White,18,,,,,,,Nature31,7.0,6.0,7.0,,0,0
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,2437.0,50.0,4.0,1.0,2050.0,2.35,,,,,11.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,411.0,50.0,4.0,2.0,2100.0,2.35,,,,,11.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,417.0,50.0,4.0,3.0,2150.0,2.35,,,,,11.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,606.0,50.0,4.0,4.0,2200.0,2.35,,,,,11.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,435.0,50.0,4.0,5.0,2250.0,2.35,,,,,11.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,416.0,50.0,4.0,6.0,2300.0,2.35,,,,,11.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,452.0,50.0,4.0,7.0,2350.0,2.35,,,,,11.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,410.0,50.0,4.0,8.0,2400.0,2.35,,,,,11.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,473.0,50.0,4.0,9.0,2450.0,2.35,,,,,11.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,1330.0,-200.0,4.0,10.0,2250.0,2.35,,,,,11.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,657.0,50.0,3.0,11.0,2300.0,2.35,,,,,12.0,1,0
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,407.0,50.0,3.0,12.0,2350.0,2.35,,,,,12.0,1,0
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,359.0,0.0,3.0,13.0,2350.0,2.35,,,,,12.0,1,0
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,510.0,100.0,2.0,14.0,2450.0,2.35,,,,,12.0,0,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,424.0,100.0,2.0,15.0,2550.0,2.35,,,,,12.0,0,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,519.0,100.0,2.0,16.0,2650.0,2.35,,,,,12.0,0,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,426.0,100.0,2.0,17.0,2750.0,2.35,,,,,12.0,0,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,418.0,100.0,2.0,18.0,2850.0,2.35,,,,,12.0,0,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,519.0,100.0,2.0,19.0,2950.0,2.35,,,,,12.0,0,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,437.0,100.0,2.0,20.0,3050.0,2.35,,,,,12.0,0,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,425.0,100.0,2.0,21.0,3150.0,2.35,,,,,13.0,0,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,587.0,-1150.0,2.0,22.0,2000.0,2.35,,,,,13.0,0,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,534.0,100.0,1.0,23.0,2100.0,2.35,,,,,13.0,0,0
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,439.0,100.0,1.0,24.0,2200.0,2.35,,,,,13.0,0,0
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,352.0,-50.0,1.0,25.0,2150.0,2.35,,,,,13.0,0,0
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,1098.0,50.0,4.0,26.0,2200.0,2.35,,,,,13.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,355.0,50.0,4.0,27.0,2250.0,2.35,,,,,13.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,390.0,50.0,4.0,28.0,2300.0,2.35,,,,,13.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,403.0,50.0,4.0,29.0,2350.0,2.35,,,,,13.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,357.0,50.0,4.0,30.0,2400.0,2.35,,,,,13.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,489.0,50.0,4.0,31.0,2450.0,2.35,,,,,14.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,233.0,50.0,4.0,32.0,2500.0,2.35,,,,,14.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,382.0,50.0,4.0,33.0,2550.0,2.35,,,,,14.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,382.0,50.0,4.0,34.0,2600.0,2.35,,,,,14.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,356.0,-200.0,4.0,35.0,2400.0,2.35,,,,,14.0,1,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,442.0,50.0,3.0,36.0,2450.0,2.35,,,,,14.0,1,0
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,431.0,0.0,3.0,37.0,2450.0,2.35,,,,,14.0,1,0
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,404.0,100.0,2.0,38.0,2550.0,2.35,,,,,14.0,0,1
2,IGT,Nature,Female,Not Hispanic or Latino,White,18,450.0,100.0,2.0,39.0,2650.0,2.35,,,,,14.0,0,1
